YEAR,Value,ISO3_Code,WB_Code
2011,0.726239843441003,BEL,NV.AGR.TOTL.ZS
2010,0.847918635049212,BEL,NV.AGR.TOTL.ZS
2009,0.718679660856589,BEL,NV.AGR.TOTL.ZS
2008,0.712338067185966,BEL,NV.AGR.TOTL.ZS
2007,0.887523940039387,BEL,NV.AGR.TOTL.ZS
2006,0.907269380581052,BEL,NV.AGR.TOTL.ZS
2005,0.840639973990251,BEL,NV.AGR.TOTL.ZS
2004,1.02291054131515,BEL,NV.AGR.TOTL.ZS
2003,1.0294445025288,BEL,NV.AGR.TOTL.ZS
2002,1.03313414275776,BEL,NV.AGR.TOTL.ZS
2001,1.10935029767163,BEL,NV.AGR.TOTL.ZS
2000,1.17600527973714,BEL,NV.AGR.TOTL.ZS
1999,1.07623533062933,BEL,NV.AGR.TOTL.ZS
1998,1.25567547258707,BEL,NV.AGR.TOTL.ZS
1997,1.34082101190755,BEL,NV.AGR.TOTL.ZS
1996,1.32831141025288,BEL,NV.AGR.TOTL.ZS
1995,1.30662347836539,BEL,NV.AGR.TOTL.ZS
1994,1.30662347836539,BEL,NV.AGR.TOTL.ZS
1993,1.30662347836539,BEL,NV.AGR.TOTL.ZS
1992,1.30662347836539,BEL,NV.AGR.TOTL.ZS
1991,1.30662347836539,BEL,NV.AGR.TOTL.ZS
1990,1.30662347836539,BEL,NV.AGR.TOTL.ZS
2021,28.5289506098592,BEN,NV.AGR.TOTL.ZS
2020,27.1091750361118,BEN,NV.AGR.TOTL.ZS
2019,26.8758016258337,BEN,NV.AGR.TOTL.ZS
2018,28.0647739127077,BEN,NV.AGR.TOTL.ZS
2017,28.4890165273264,BEN,NV.AGR.TOTL.ZS
2016,27.7536354980493,BEN,NV.AGR.TOTL.ZS
2015,26.3920850925037,BEN,NV.AGR.TOTL.ZS
2014,25.6184529738008,BEN,NV.AGR.TOTL.ZS
2013,25.2754046390823,BEN,NV.AGR.TOTL.ZS
2012,25.7689758312295,BEN,NV.AGR.TOTL.ZS
2011,25.7970008253273,BEN,NV.AGR.TOTL.ZS
2010,25.8411354962681,BEN,NV.AGR.TOTL.ZS
2009,26.9789553760994,BEN,NV.AGR.TOTL.ZS
2008,26.8261561852139,BEN,NV.AGR.TOTL.ZS
2007,26.9710869666408,BEN,NV.AGR.TOTL.ZS
2006,26.631803428758,BEN,NV.AGR.TOTL.ZS
2005,26.6894285026991,BEN,NV.AGR.TOTL.ZS
2004,26.5208492800284,BEN,NV.AGR.TOTL.ZS
2003,24.4539837351198,BEN,NV.AGR.TOTL.ZS
2002,25.38272927764,BEN,NV.AGR.TOTL.ZS
2001,25.0481627427766,BEN,NV.AGR.TOTL.ZS
2000,23.5412339925262,BEN,NV.AGR.TOTL.ZS
1999,24.5343349115333,BEN,NV.AGR.TOTL.ZS
1998,36.5766497896743,BEN,NV.AGR.TOTL.ZS
1997,35.7819301606788,BEN,NV.AGR.TOTL.ZS
1996,35.7053003917894,BEN,NV.AGR.TOTL.ZS
1995,33.0901595921974,BEN,NV.AGR.TOTL.ZS
1994,32.2939945673508,BEN,NV.AGR.TOTL.ZS
1993,34.1194607988571,BEN,NV.AGR.TOTL.ZS
1992,33.9419041358772,BEN,NV.AGR.TOTL.ZS
1991,35.0437734981583,BEN,NV.AGR.TOTL.ZS
1990,34.6549453638938,BEN,NV.AGR.TOTL.ZS
2021,17.2902157538449,BFA,NV.AGR.TOTL.ZS
2020,17.9151635677562,BFA,NV.AGR.TOTL.ZS
2019,18.2205245524421,BFA,NV.AGR.TOTL.ZS
2018,20.9974732840091,BFA,NV.AGR.TOTL.ZS
2017,20.5863197033828,BFA,NV.AGR.TOTL.ZS
2016,21.7147178290213,BFA,NV.AGR.TOTL.ZS
2015,22.6464984902029,BFA,NV.AGR.TOTL.ZS
2014,23.6937727725999,BFA,NV.AGR.TOTL.ZS
2013,23.6410927919708,BFA,NV.AGR.TOTL.ZS
2012,23.7560050181575,BFA,NV.AGR.TOTL.ZS
2011,23.043650452489,BFA,NV.AGR.TOTL.ZS
2010,24.1433866229434,BFA,NV.AGR.TOTL.ZS
2009,23.2048471286094,BFA,NV.AGR.TOTL.ZS
2008,27.314280245881,BFA,NV.AGR.TOTL.ZS
2007,21.8394874058463,BFA,NV.AGR.TOTL.ZS
2006,25.2289761645165,BFA,NV.AGR.TOTL.ZS
2005,26.7709190270281,BFA,NV.AGR.TOTL.ZS
2004,23.3814384513092,BFA,NV.AGR.TOTL.ZS
2003,25.9609768246545,BFA,NV.AGR.TOTL.ZS
2002,26.3724484751209,BFA,NV.AGR.TOTL.ZS
2001,26.9204304323679,BFA,NV.AGR.TOTL.ZS
2000,24.9140364618327,BFA,NV.AGR.TOTL.ZS
1999,27.2522866567535,BFA,NV.AGR.TOTL.ZS
1998,36.5635560806964,BFA,NV.AGR.TOTL.ZS
1997,33.7387786954986,BFA,NV.AGR.TOTL.ZS
1996,36.3791732658042,BFA,NV.AGR.TOTL.ZS
1995,33.2172170930601,BFA,NV.AGR.TOTL.ZS
1994,32.9477702743622,BFA,NV.AGR.TOTL.ZS
1993,30.2310515664871,BFA,NV.AGR.TOTL.ZS
1992,28.8098112792292,BFA,NV.AGR.TOTL.ZS
1991,29.793265328148,BFA,NV.AGR.TOTL.ZS
1990,27.9500222744042,BFA,NV.AGR.TOTL.ZS
2021,11.6328584271282,BGD,NV.AGR.TOTL.ZS
2020,11.9996868602485,BGD,NV.AGR.TOTL.ZS
2019,11.9753231358984,BGD,NV.AGR.TOTL.ZS
2018,12.4800771856196,BGD,NV.AGR.TOTL.ZS
2017,12.9572760433733,BGD,NV.AGR.TOTL.ZS
2016,13.4647923176039,BGD,NV.AGR.TOTL.ZS
2015,14.7829964369364,BGD,NV.AGR.TOTL.ZS
2014,15.3516208986344,BGD,NV.AGR.TOTL.ZS
2013,15.4932779975908,BGD,NV.AGR.TOTL.ZS
2012,16.1775631732753,BGD,NV.AGR.TOTL.ZS
2011,16.8099867573503,BGD,NV.AGR.TOTL.ZS
2010,17.0011812592919,BGD,NV.AGR.TOTL.ZS
2009,17.1046290519632,BGD,NV.AGR.TOTL.ZS
2008,17.5956955421992,BGD,NV.AGR.TOTL.ZS
2007,17.8065367823955,BGD,NV.AGR.TOTL.ZS
2006,18.0340165108542,BGD,NV.AGR.TOTL.ZS
2005,18.5710395455964,BGD,NV.AGR.TOTL.ZS
2004,19.2669595662859,BGD,NV.AGR.TOTL.ZS
2003,19.8127182977042,BGD,NV.AGR.TOTL.ZS
2002,20.5841344226366,BGD,NV.AGR.TOTL.ZS
2001,21.8483405815259,BGD,NV.AGR.TOTL.ZS
2000,22.7181480755923,BGD,NV.AGR.TOTL.ZS
1999,22.6584111161909,BGD,NV.AGR.TOTL.ZS
1998,22.5874157614312,BGD,NV.AGR.TOTL.ZS
1997,23.2461437492233,BGD,NV.AGR.TOTL.ZS
1996,23.266208049769,BGD,NV.AGR.TOTL.ZS
1995,27.3043698025967,BGD,NV.AGR.TOTL.ZS
1994,26.7255375508155,BGD,NV.AGR.TOTL.ZS
1993,27.3210858173117,BGD,NV.AGR.TOTL.ZS
1992,30.5175252361271,BGD,NV.AGR.TOTL.ZS
1991,31.6770232352381,BGD,NV.AGR.TOTL.ZS
1990,30.4898330963098,BGD,NV.AGR.TOTL.ZS
2021,4.32692115525078,BGR,NV.AGR.TOTL.ZS
2020,3.43289246015636,BGR,NV.AGR.TOTL.ZS
2019,3.19616480472546,BGR,NV.AGR.TOTL.ZS
2018,3.39668320173059,BGR,NV.AGR.TOTL.ZS
2017,4.04317689807308,BGR,NV.AGR.TOTL.ZS
2016,4.0548985296075,BGR,NV.AGR.TOTL.ZS
2015,4.06197577427238,BGR,NV.AGR.TOTL.ZS
2014,4.55871704995626,BGR,NV.AGR.TOTL.ZS
2013,4.51541694501881,BGR,NV.AGR.TOTL.ZS
2012,4.43014002376589,BGR,NV.AGR.TOTL.ZS
2011,4.66136906796064,BGR,NV.AGR.TOTL.ZS
2010,4.03250076157469,BGR,NV.AGR.TOTL.ZS
2009,4.23578565966123,BGR,NV.AGR.TOTL.ZS
2008,5.86962692201849,BGR,NV.AGR.TOTL.ZS
2007,4.65178489194212,BGR,NV.AGR.TOTL.ZS
2006,6.09628492053004,BGR,NV.AGR.TOTL.ZS
2005,7.28368572889434,BGR,NV.AGR.TOTL.ZS
2004,8.45218537659142,BGR,NV.AGR.TOTL.ZS
2003,9.09562775017386,BGR,NV.AGR.TOTL.ZS
2002,9.71056962763958,BGR,NV.AGR.TOTL.ZS
2001,10.6032532421664,BGR,NV.AGR.TOTL.ZS
2000,10.970482362947,BGR,NV.AGR.TOTL.ZS
1999,12.9586243402131,BGR,NV.AGR.TOTL.ZS
1998,13.4115642615479,BGR,NV.AGR.TOTL.ZS
1997,20.4768437246107,BGR,NV.AGR.TOTL.ZS
1996,9.59257733504821,BGR,NV.AGR.TOTL.ZS
1995,9.2183209386075,BGR,NV.AGR.TOTL.ZS
1994,11.4916286149163,BGR,NV.AGR.TOTL.ZS
1993,9.9344262295082,BGR,NV.AGR.TOTL.ZS
1992,11.6180278884462,BGR,NV.AGR.TOTL.ZS
1991,15.3905674281503,BGR,NV.AGR.TOTL.ZS
1990,17.7459650235952,BGR,NV.AGR.TOTL.ZS
2021,0.268626041292218,BHR,NV.AGR.TOTL.ZS
2020,0.303155113748103,BHR,NV.AGR.TOTL.ZS
2019,0.268674381904261,BHR,NV.AGR.TOTL.ZS
2018,0.275112316804637,BHR,NV.AGR.TOTL.ZS
2017,0.27707464645461,BHR,NV.AGR.TOTL.ZS
2016,0.315996684624948,BHR,NV.AGR.TOTL.ZS
2015,0.301911232209971,BHR,NV.AGR.TOTL.ZS
2014,0.287965783699072,BHR,NV.AGR.TOTL.ZS
2013,0.264280047210277,BHR,NV.AGR.TOTL.ZS
2012,0.265180259339138,BHR,NV.AGR.TOTL.ZS
2011,0.279873967809159,BHR,NV.AGR.TOTL.ZS
2010,0.285542784290186,BHR,NV.AGR.TOTL.ZS
2009,0.337284356568349,BHR,NV.AGR.TOTL.ZS
2008,0.264810236570707,BHR,NV.AGR.TOTL.ZS
2007,0.29227169028013,BHR,NV.AGR.TOTL.ZS
2006,0.268763501054214,BHR,NV.AGR.TOTL.ZS
2005,0.268763501054214,BHR,NV.AGR.TOTL.ZS
2004,0.268763501054214,BHR,NV.AGR.TOTL.ZS
2003,0.268763501054214,BHR,NV.AGR.TOTL.ZS
2002,0.268763501054214,BHR,NV.AGR.TOTL.ZS
2001,0.268763501054214,BHR,NV.AGR.TOTL.ZS
2000,0.268763501054214,BHR,NV.AGR.TOTL.ZS
1999,0.268763501054214,BHR,NV.AGR.TOTL.ZS
1998,0.268763501054214,BHR,NV.AGR.TOTL.ZS
1997,0.268763501054214,BHR,NV.AGR.TOTL.ZS
1996,0.268763501054214,BHR,NV.AGR.TOTL.ZS
1995,0.268763501054214,BHR,NV.AGR.TOTL.ZS
1994,0.268763501054214,BHR,NV.AGR.TOTL.ZS
1993,0.268763501054214,BHR,NV.AGR.TOTL.ZS
1992,0.268763501054214,BHR,NV.AGR.TOTL.ZS
1991,0.268763501054214,BHR,NV.AGR.TOTL.ZS
1990,0.268763501054214,BHR,NV.AGR.TOTL.ZS
2021,0.481137137278013,BHS,NV.AGR.TOTL.ZS
2020,0.807374826775923,BHS,NV.AGR.TOTL.ZS
2019,0.545474101504279,BHS,NV.AGR.TOTL.ZS
2018,0.688026125969023,BHS,NV.AGR.TOTL.ZS
2017,0.783708025856644,BHS,NV.AGR.TOTL.ZS
2016,0.887178482941823,BHS,NV.AGR.TOTL.ZS
2015,0.826771990849819,BHS,NV.AGR.TOTL.ZS
2014,0.851094850602783,BHS,NV.AGR.TOTL.ZS
2013,0.934992977933396,BHS,NV.AGR.TOTL.ZS
2012,1.07272116712063,BHS,NV.AGR.TOTL.ZS
2011,1.09230471329484,BHS,NV.AGR.TOTL.ZS
2010,1.09749043162674,BHS,NV.AGR.TOTL.ZS
2009,0.9096409923502,BHS,NV.AGR.TOTL.ZS
2008,1.04313129393882,BHS,NV.AGR.TOTL.ZS
2007,1.09339124571261,BHS,NV.AGR.TOTL.ZS
2006,1.17042464776611,BHS,NV.AGR.TOTL.ZS
2005,1.06443545271548,BHS,NV.AGR.TOTL.ZS
2004,1.16175185996252,BHS,NV.AGR.TOTL.ZS
2003,1.34722421080282,BHS,NV.AGR.TOTL.ZS
2002,1.51331582811254,BHS,NV.AGR.TOTL.ZS
2001,1.19862993112386,BHS,NV.AGR.TOTL.ZS
2000,1.34464685685702,BHS,NV.AGR.TOTL.ZS
1999,1.26759041993162,BHS,NV.AGR.TOTL.ZS
1998,1.37855944927867,BHS,NV.AGR.TOTL.ZS
1997,1.56181897428447,BHS,NV.AGR.TOTL.ZS
1996,2.64691050152397,BHS,NV.AGR.TOTL.ZS
1995,2.83414989792943,BHS,NV.AGR.TOTL.ZS
1994,2.67508438171218,BHS,NV.AGR.TOTL.ZS
1993,2.4612871927555,BHS,NV.AGR.TOTL.ZS
1992,2.66301061434545,BHS,NV.AGR.TOTL.ZS
1991,2.83373404132221,BHS,NV.AGR.TOTL.ZS
1990,2.2085281111813,BHS,NV.AGR.TOTL.ZS
2021,5.01931788098706,BIH,NV.AGR.TOTL.ZS
2020,5.91443990580606,BIH,NV.AGR.TOTL.ZS
2019,5.45004218122409,BIH,NV.AGR.TOTL.ZS
2018,5.71878249130791,BIH,NV.AGR.TOTL.ZS
2017,5.43104998511606,BIH,NV.AGR.TOTL.ZS
2016,6.16558905049231,BIH,NV.AGR.TOTL.ZS
2015,6.03756695112693,BIH,NV.AGR.TOTL.ZS
2014,5.95105769918674,BIH,NV.AGR.TOTL.ZS
2013,6.84139112671187,BIH,NV.AGR.TOTL.ZS
2012,6.13767155368512,BIH,NV.AGR.TOTL.ZS
2011,6.75774539555131,BIH,NV.AGR.TOTL.ZS
2010,6.79676215913764,BIH,NV.AGR.TOTL.ZS
2009,7.07660163466849,BIH,NV.AGR.TOTL.ZS
2008,7.20727201234942,BIH,NV.AGR.TOTL.ZS
2007,7.70495340963332,BIH,NV.AGR.TOTL.ZS
2006,8.05428927250657,BIH,NV.AGR.TOTL.ZS
2005,8.29736825390212,BIH,NV.AGR.TOTL.ZS
2004,8.58349505778716,BIH,NV.AGR.TOTL.ZS
2003,8.10501842544062,BIH,NV.AGR.TOTL.ZS
2002,8.87350362815024,BIH,NV.AGR.TOTL.ZS
2001,9.12057740305993,BIH,NV.AGR.TOTL.ZS
2000,9.00146376331907,BIH,NV.AGR.TOTL.ZS
1999,13.2629920286002,BIH,NV.AGR.TOTL.ZS
1998,15.9604100187793,BIH,NV.AGR.TOTL.ZS
1997,17.5180457264676,BIH,NV.AGR.TOTL.ZS
1996,20.7000003100819,BIH,NV.AGR.TOTL.ZS
1995,20.6999985084032,BIH,NV.AGR.TOTL.ZS
1994,35.8533228470311,BIH,NV.AGR.TOTL.ZS
1993,35.8533228470311,BIH,NV.AGR.TOTL.ZS
1992,35.8533228470311,BIH,NV.AGR.TOTL.ZS
1991,35.8533228470311,BIH,NV.AGR.TOTL.ZS
1990,35.8533228470311,BIH,NV.AGR.TOTL.ZS
2021,6.70684479220258,BLR,NV.AGR.TOTL.ZS
2020,7.07716352415493,BLR,NV.AGR.TOTL.ZS
2019,6.79497075676157,BLR,NV.AGR.TOTL.ZS
2018,6.59009156311315,BLR,NV.AGR.TOTL.ZS
2017,7.56610054090858,BLR,NV.AGR.TOTL.ZS
2016,6.89528062433517,BLR,NV.AGR.TOTL.ZS
2015,6.28294961628295,BLR,NV.AGR.TOTL.ZS
2014,7.30339170255277,BLR,NV.AGR.TOTL.ZS
2013,6.80912226763989,BLR,NV.AGR.TOTL.ZS
2012,8.13105224877181,BLR,NV.AGR.TOTL.ZS
2011,8.00175755504565,BLR,NV.AGR.TOTL.ZS
2010,8.89151958926658,BLR,NV.AGR.TOTL.ZS
2009,8.13139157710571,BLR,NV.AGR.TOTL.ZS
2008,8.66625369440669,BLR,NV.AGR.TOTL.ZS
2007,8.30316995882275,BLR,NV.AGR.TOTL.ZS
2006,8.57872759155765,BLR,NV.AGR.TOTL.ZS
2005,8.51859080856531,BLR,NV.AGR.TOTL.ZS
2004,8.85025144123636,BLR,NV.AGR.TOTL.ZS
2003,8.63562770752199,BLR,NV.AGR.TOTL.ZS
2002,10.1284322239778,BLR,NV.AGR.TOTL.ZS
2001,10.3504297393613,BLR,NV.AGR.TOTL.ZS
2000,12.0968271694147,BLR,NV.AGR.TOTL.ZS
1999,12.7005575559539,BLR,NV.AGR.TOTL.ZS
1998,12.0617636126188,BLR,NV.AGR.TOTL.ZS
1997,13.4179320121037,BLR,NV.AGR.TOTL.ZS
1996,15.098598303786,BLR,NV.AGR.TOTL.ZS
1995,15.766496709307,BLR,NV.AGR.TOTL.ZS
1994,13.589613893104,BLR,NV.AGR.TOTL.ZS
1993,17.1573604060914,BLR,NV.AGR.TOTL.ZS
1992,22.8260869565217,BLR,NV.AGR.TOTL.ZS
1991,22.2222222222222,BLR,NV.AGR.TOTL.ZS
1990,22.8637413394919,BLR,NV.AGR.TOTL.ZS
2021,7.92175332052633,BLZ,NV.AGR.TOTL.ZS
2020,8.37555376067748,BLZ,NV.AGR.TOTL.ZS
2019,6.53602981200017,BLZ,NV.AGR.TOTL.ZS
2018,7.1427014063011,BLZ,NV.AGR.TOTL.ZS
2017,8.56020826898469,BLZ,NV.AGR.TOTL.ZS
2016,7.7024372823855,BLZ,NV.AGR.TOTL.ZS
2015,9.61446387451266,BLZ,NV.AGR.TOTL.ZS
2014,10.1788846018941,BLZ,NV.AGR.TOTL.ZS
2013,10.0922395769278,BLZ,NV.AGR.TOTL.ZS
2012,10.4168848853043,BLZ,NV.AGR.TOTL.ZS
2011,8.88590897895515,BLZ,NV.AGR.TOTL.ZS
2010,8.76439250730366,BLZ,NV.AGR.TOTL.ZS
2009,8.5430855789162,BLZ,NV.AGR.TOTL.ZS
2008,8.33285410316867,BLZ,NV.AGR.TOTL.ZS
2007,8.68724737859528,BLZ,NV.AGR.TOTL.ZS
2006,9.51513056594287,BLZ,NV.AGR.TOTL.ZS
2005,9.73592325163565,BLZ,NV.AGR.TOTL.ZS
2004,10.3401506228361,BLZ,NV.AGR.TOTL.ZS
2003,10.4553441821377,BLZ,NV.AGR.TOTL.ZS
2002,9.17527015626883,BLZ,NV.AGR.TOTL.ZS
2001,9.50289904502046,BLZ,NV.AGR.TOTL.ZS
2000,10.6374571955396,BLZ,NV.AGR.TOTL.ZS
1999,11.0572356910772,BLZ,NV.AGR.TOTL.ZS
1998,10.6347498655191,BLZ,NV.AGR.TOTL.ZS
1997,11.3235630867873,BLZ,NV.AGR.TOTL.ZS
1996,11.8117176940706,BLZ,NV.AGR.TOTL.ZS
1995,11.9772907636896,BLZ,NV.AGR.TOTL.ZS
1994,11.4010099702188,BLZ,NV.AGR.TOTL.ZS
1993,11.1841668327024,BLZ,NV.AGR.TOTL.ZS
1992,11.834829443447,BLZ,NV.AGR.TOTL.ZS
1991,12.2341316362418,BLZ,NV.AGR.TOTL.ZS
1990,13.3784154253861,BLZ,NV.AGR.TOTL.ZS
2021,0.291123152380799,BMU,NV.AGR.TOTL.ZS
2020,0.25549040843763,BMU,NV.AGR.TOTL.ZS
2019,0.220961505173123,BMU,NV.AGR.TOTL.ZS
2018,0.234985525140753,BMU,NV.AGR.TOTL.ZS
2017,0.274700811333467,BMU,NV.AGR.TOTL.ZS
2016,0.307018452846711,BMU,NV.AGR.TOTL.ZS
2015,0.227889496811275,BMU,NV.AGR.TOTL.ZS
2014,0.211116703055883,BMU,NV.AGR.TOTL.ZS
2013,0.328283343819346,BMU,NV.AGR.TOTL.ZS
2012,0.281396534564362,BMU,NV.AGR.TOTL.ZS
2011,0.312941026259641,BMU,NV.AGR.TOTL.ZS
2010,0.286094289177554,BMU,NV.AGR.TOTL.ZS
2009,0.3892037376999592,BMU,NV.AGR.TOTL.ZS
2008,0.4923131862223643,BMU,NV.AGR.TOTL.ZS
2007,0.5954226347447695,BMU,NV.AGR.TOTL.ZS
2006,0.6985320832671748,BMU,NV.AGR.TOTL.ZS
2005,0.80164153178958,BMU,NV.AGR.TOTL.ZS
2004,0.844158464897229,BMU,NV.AGR.TOTL.ZS
2003,0.821851057858248,BMU,NV.AGR.TOTL.ZS
2002,0.795458124345352,BMU,NV.AGR.TOTL.ZS
2001,0.692327610262023,BMU,NV.AGR.TOTL.ZS
2000,0.668952155022428,BMU,NV.AGR.TOTL.ZS
1999,0.699999067510159,BMU,NV.AGR.TOTL.ZS
1998,0.699998850115052,BMU,NV.AGR.TOTL.ZS
1997,0.799999454451286,BMU,NV.AGR.TOTL.ZS
1996,0.79999925799235,BMU,NV.AGR.TOTL.ZS
1995,0.79999925799235,BMU,NV.AGR.TOTL.ZS
1994,0.79999925799235,BMU,NV.AGR.TOTL.ZS
1993,0.79999925799235,BMU,NV.AGR.TOTL.ZS
1992,0.79999925799235,BMU,NV.AGR.TOTL.ZS
1991,0.79999925799235,BMU,NV.AGR.TOTL.ZS
1990,0.79999925799235,BMU,NV.AGR.TOTL.ZS
2021,12.9229233111747,BOL,NV.AGR.TOTL.ZS
2020,14.0009305293184,BOL,NV.AGR.TOTL.ZS
2019,12.2217575775717,BOL,NV.AGR.TOTL.ZS
2018,11.4819241618103,BOL,NV.AGR.TOTL.ZS
2017,11.5893359419581,BOL,NV.AGR.TOTL.ZS
2016,11.1718754077163,BOL,NV.AGR.TOTL.ZS
2015,10.2394940992216,BOL,NV.AGR.TOTL.ZS
2014,9.74021755458257,BOL,NV.AGR.TOTL.ZS
2013,9.9669794768463,BOL,NV.AGR.TOTL.ZS
2012,9.8121619148328,BOL,NV.AGR.TOTL.ZS
2011,9.7695858816954,BOL,NV.AGR.TOTL.ZS
2010,10.3899057010594,BOL,NV.AGR.TOTL.ZS
2009,11.1524074497311,BOL,NV.AGR.TOTL.ZS
2008,10.4424041155226,BOL,NV.AGR.TOTL.ZS
2007,10.011155665672,BOL,NV.AGR.TOTL.ZS
2006,10.9375480546288,BOL,NV.AGR.TOTL.ZS
2005,11.7927215329112,BOL,NV.AGR.TOTL.ZS
2004,13.3223836388477,BOL,NV.AGR.TOTL.ZS
2003,13.4272369562791,BOL,NV.AGR.TOTL.ZS
2002,12.955118631021,BOL,NV.AGR.TOTL.ZS
2001,13.2556536661742,BOL,NV.AGR.TOTL.ZS
2000,12.9658118842238,BOL,NV.AGR.TOTL.ZS
1999,13.2579915795139,BOL,NV.AGR.TOTL.ZS
1998,12.6254313762121,BOL,NV.AGR.TOTL.ZS
1997,14.9182592343414,BOL,NV.AGR.TOTL.ZS
1996,14.1846793837749,BOL,NV.AGR.TOTL.ZS
1995,14.8592991083324,BOL,NV.AGR.TOTL.ZS
1994,15.2442867266742,BOL,NV.AGR.TOTL.ZS
1993,14.6479622916899,BOL,NV.AGR.TOTL.ZS
1992,14.4042043052046,BOL,NV.AGR.TOTL.ZS
1991,15.5420957531421,BOL,NV.AGR.TOTL.ZS
1990,15.3535992693103,BOL,NV.AGR.TOTL.ZS
2021,6.55876261159667,BRA,NV.AGR.TOTL.ZS
2020,5.71148511544041,BRA,NV.AGR.TOTL.ZS
2019,4.2050140943502,BRA,NV.AGR.TOTL.ZS
2018,4.42039930378329,BRA,NV.AGR.TOTL.ZS
2017,4.60059169575972,BRA,NV.AGR.TOTL.ZS
2016,4.89135358845478,BRA,NV.AGR.TOTL.ZS
2015,4.31914942942436,BRA,NV.AGR.TOTL.ZS
2014,4.32561053879483,BRA,NV.AGR.TOTL.ZS
2013,4.5068861822272,BRA,NV.AGR.TOTL.ZS
2012,4.1683282240444,BRA,NV.AGR.TOTL.ZS
2011,4.34203412773382,BRA,NV.AGR.TOTL.ZS
2010,4.11575648758173,BRA,NV.AGR.TOTL.ZS
2009,4.47677399182984,BRA,NV.AGR.TOTL.ZS
2008,4.56785118011052,BRA,NV.AGR.TOTL.ZS
2007,4.41691543601929,BRA,NV.AGR.TOTL.ZS
2006,4.37004377780257,BRA,NV.AGR.TOTL.ZS
2005,4.6511688230456,BRA,NV.AGR.TOTL.ZS
2004,5.66531157603221,BRA,NV.AGR.TOTL.ZS
2003,6.1671843856504,BRA,NV.AGR.TOTL.ZS
2002,5.47527489339298,BRA,NV.AGR.TOTL.ZS
2001,4.80104301642181,BRA,NV.AGR.TOTL.ZS
2000,4.75045997570861,BRA,NV.AGR.TOTL.ZS
1999,4.64598154008681,BRA,NV.AGR.TOTL.ZS
1998,4.7500447835131,BRA,NV.AGR.TOTL.ZS
1997,4.68504702949228,BRA,NV.AGR.TOTL.ZS
1996,4.76841121077967,BRA,NV.AGR.TOTL.ZS
1995,5.01166646465693,BRA,NV.AGR.TOTL.ZS
1994,8.72198937517673,BRA,NV.AGR.TOTL.ZS
1993,6.77810923883982,BRA,NV.AGR.TOTL.ZS
1992,6.80608488408303,BRA,NV.AGR.TOTL.ZS
1991,6.84138937730153,BRA,NV.AGR.TOTL.ZS
1990,6.96343671917276,BRA,NV.AGR.TOTL.ZS
2021,2.29079441008778,BRB,NV.AGR.TOTL.ZS
2020,3.31794642673245,BRB,NV.AGR.TOTL.ZS
2019,2.46990992846244,BRB,NV.AGR.TOTL.ZS
2018,2.37119071150651,BRB,NV.AGR.TOTL.ZS
2017,1.90604243027997,BRB,NV.AGR.TOTL.ZS
2016,1.85337592011948,BRB,NV.AGR.TOTL.ZS
2015,1.80229026432247,BRB,NV.AGR.TOTL.ZS
2014,1.88337567697601,BRB,NV.AGR.TOTL.ZS
2013,1.97161309365167,BRB,NV.AGR.TOTL.ZS
2012,1.84899902916904,BRB,NV.AGR.TOTL.ZS
2011,1.6984861134879,BRB,NV.AGR.TOTL.ZS
2010,1.79955226052762,BRB,NV.AGR.TOTL.ZS
2009,1.43755847574072,BRB,NV.AGR.TOTL.ZS
2008,1.29586496388702,BRB,NV.AGR.TOTL.ZS
2007,1.34702257839806,BRB,NV.AGR.TOTL.ZS
2006,1.45016267901105,BRB,NV.AGR.TOTL.ZS
2005,1.58659510407121,BRB,NV.AGR.TOTL.ZS
2004,1.64319930323704,BRB,NV.AGR.TOTL.ZS
2003,1.9785013241938,BRB,NV.AGR.TOTL.ZS
2002,1.8895863511991,BRB,NV.AGR.TOTL.ZS
2001,2.11818628253397,BRB,NV.AGR.TOTL.ZS
2000,1.99542408890342,BRB,NV.AGR.TOTL.ZS
1999,2.33451237998989,BRB,NV.AGR.TOTL.ZS
1998,1.99435227673844,BRB,NV.AGR.TOTL.ZS
1997,2.6726368159204,BRB,NV.AGR.TOTL.ZS
1996,3.33403449726546,BRB,NV.AGR.TOTL.ZS
1995,3.20251177394035,BRB,NV.AGR.TOTL.ZS
1994,2.44048994684539,BRB,NV.AGR.TOTL.ZS
1993,3.21927710843374,BRB,NV.AGR.TOTL.ZS
1992,3.43638221768012,BRB,NV.AGR.TOTL.ZS
1991,3.45718503937008,BRB,NV.AGR.TOTL.ZS
1990,3.4445268099827,BRB,NV.AGR.TOTL.ZS
2021,1.25628997432451,BRN,NV.AGR.TOTL.ZS
2020,1.21750292670974,BRN,NV.AGR.TOTL.ZS
2019,0.986055107003176,BRN,NV.AGR.TOTL.ZS
2018,1.01764171800144,BRN,NV.AGR.TOTL.ZS
2017,1.08645099266659,BRN,NV.AGR.TOTL.ZS
2016,1.20365490995634,BRN,NV.AGR.TOTL.ZS
2015,1.10321244189323,BRN,NV.AGR.TOTL.ZS
2014,0.862827519932119,BRN,NV.AGR.TOTL.ZS
2013,0.684937470176928,BRN,NV.AGR.TOTL.ZS
2012,0.655156521822558,BRN,NV.AGR.TOTL.ZS
2011,0.572775304405721,BRN,NV.AGR.TOTL.ZS
2010,0.733350061409348,BRN,NV.AGR.TOTL.ZS
